sex,age_cat,race,score
Male,25 - 45,Caucasian,0.397659111770375
Male,25 - 45,African-American,0.39620047200261305
Male,25 - 45,African-American,0.39620036977813194
Male,25 - 45,African-American,0.39619962752103866
Male,Less than 25,Caucasian,0.3961991800639072
Male,25 - 45,African-American,0.39619906244192943
Male,25 - 45,Caucasian,0.3961989611426047
Male,Less than 25,African-American,0.39619844708812346
Male,25 - 45,African-American,0.3961983608157013
Male,25 - 45,African-American,0.3961980721075437
Male,25 - 45,African-American,0.39619798276702733
Female,Less than 25,African-American,0.3961969415108153
Female,25 - 45,African-American,0.39546895797325793
Male,25 - 45,African-American,0.3947384498897174
Male,25 - 45,African-American,0.3947381534812885
Male,Less than 25,African-American,0.39473814833539944
Male,Less than 25,African-American,0.3947378734172119
Male,Less than 25,African-American,0.39473743278840834
Male,25 - 45,African-American,0.3947372786252498
Female,Less than 25,African-American,0.3947370237815809
Male,25 - 45,African-American,0.39473692864401955
Male,Less than 25,African-American,0.3947364085626106
Male,Less than 25,Caucasian,0.39473615094320447
Male,25 - 45,African-American,0.3947351053448488
Male,Greater than 45,African-American,0.3940051941591202
Male,25 - 45,African-American,0.39400423932733725
Male,25 - 45,African-American,0.3925443495086928
Male,25 - 45,African-American,0.3925433475238146
Male,25 - 45,African-American,0.3910841844679409
Female,25 - 45,African-American,0.39108239482547147
Male,25 - 45,African-American,0.3910818334457438
Male,Less than 25,African-American,0.39108159803005205
Male,Greater than 45,African-American,0.39108112922726657
Male,Greater than 45,Caucasian,0.39034938996682916
Male,25 - 45,African-American,0.389620608526299
Male,25 - 45,African-American,0.3896203167927996
Male,25 - 45,Caucasian,0.38961956713668255
Male,25 - 45,African-American,0.38961950770799353
Male,25 - 45,African-American,0.38961925251086166
Male,Greater than 45,Caucasian,0.389618694832666
Male,25 - 45,African-American,0.3896182393764997
Male,25 - 45,Caucasian,0.38961773888731954
Male,25 - 45,African-American,0.3888910793568394
Male,25 - 45,African-American,0.38888999211496267
Male,Greater than 45,African-American,0.3888879995802838
Male,Less than 25,African-American,0.3881597958358555
Female,25 - 45,African-American,0.38815881188756324
Male,25 - 45,African-American,0.38815880488193444
Male,25 - 45,Caucasian,0.3881581939037243
Male,25 - 45,African-American,0.3881579943865442
Male,Less than 25,African-American,0.38815772850152214
Male,Less than 25,African-American,0.38815765016330633
Female,Less than 25,African-American,0.3881575900893575
Male,Greater than 45,Caucasian,0.3881574143487119
Male,Less than 25,African-American,0.3881571904895559
Male,25 - 45,Caucasian,0.3881570995751075
Female,Less than 25,Caucasian,0.3881568051895298
Male,Less than 25,African-American,0.38815618537160035
Male,Less than 25,African-American,0.3881552570606696
Male,Greater than 45,African-American,0.38596523856223586
Male,25 - 45,Caucasian,0.38596470973974284
Male,25 - 45,African-American,0.3845011371073546
Male,Greater than 45,African-American,0.38304164319480477
Male,25 - 45,African-American,0.3830410638027875
Male,25 - 45,African-American,0.38304044380386604
Female,25 - 45,African-American,0.3830402316831079
Male,Greater than 45,African-American,0.3830395639731897
Male,25 - 45,African-American,0.38303940222467764
Male,25 - 45,African-American,0.3823099143983668
Male,25 - 45,Caucasian,0.381580012476249
Male,25 - 45,African-American,0.38157998283384326
Male,25 - 45,African-American,0.38157938910739525
Male,Less than 25,African-American,0.3815791923823187
Male,Less than 25,African-American,0.38157883831570966
Male,Greater than 45,African-American,0.38157854839665684
Female,Less than 25,African-American,0.3815783882879945
Male,25 - 45,Caucasian,0.3815782171750739
Male,Less than 25,African-American,0.38157812917830275
Male,Less than 25,Caucasian,0.3801184254541053
Female,Less than 25,African-American,0.3801184228982778
Male,Less than 25,African-American,0.38011820815704966
Male,Less than 25,African-American,0.38011798499144533
Female,Less than 25,African-American,0.38011798190362767
Male,Less than 25,Caucasian,0.38011789420648656
Male,25 - 45,African-American,0.3801178223755807
Male,Less than 25,African-American,0.38011761332123967
Male,25 - 45,African-American,0.3801174114518185
Male,Less than 25,African-American,0.38011738547690715
Female,Less than 25,Caucasian,0.38011734794469054
Male,Less than 25,Hispanic,0.3801172985228937
Male,Less than 25,African-American,0.3801172701835386
Female,Less than 25,Caucasian,0.3801172513395905
Male,25 - 45,Caucasian,0.3801172230118719
Female,Less than 25,African-American,0.38011721840193224
Female,Less than 25,African-American,0.3801169987553137
Male,Less than 25,African-American,0.38011695120892103
Male,Less than 25,African-American,0.3801168381800078
Male,25 - 45,African-American,0.38011681331336294
Male,Less than 25,African-American,0.3801167626153045
Male,Less than 25,African-American,0.3801167504687246
Female,Less than 25,African-American,0.38011671687933024
Male,25 - 45,African-American,0.3801166760865303
Male,Less than 25,Caucasian,0.3801166548807847
Male,Less than 25,African-American,0.38011660788316154
Female,Less than 25,African-American,0.38011615466678367
Male,Less than 25,African-American,0.3801161391559124
Male,Less than 25,African-American,0.38011604493860357
Male,Less than 25,African-American,0.3801158276747624
Male,25 - 45,African-American,0.3801157932153355
Male,Less than 25,Other,0.3801157788102396
Male,25 - 45,African-American,0.3801154676823389
Male,25 - 45,African-American,0.3793865860328742
Male,Greater than 45,African-American,0.3793851271344788
Male,Greater than 45,African-American,0.37792476475775827
Male,25 - 45,African-American,0.3779238791391923
Male,Greater than 45,African-American,0.377923750165948
Male,Greater than 45,Other,0.37792340376684985
Male,25 - 45,Other,0.3779229706184149
Female,25 - 45,African-American,0.37646244555735736
Male,25 - 45,Asian,0.3764623507547921
Male,25 - 45,African-American,0.37646184828158097
Male,25 - 45,African-American,0.37646128181295446
Male,25 - 45,African-American,0.3764611213584369
Male,25 - 45,African-American,0.3764603207349407
Male,25 - 45,African-American,0.3757301218691868
Male,25 - 45,African-American,0.3750008222646459
Male,25 - 45,African-American,0.375000526876866
Male,25 - 45,African-American,0.37500007420783216
Male,25 - 45,African-American,0.3750000586464494
Male,25 - 45,African-American,0.3750000196230389
Female,25 - 45,African-American,0.37499978537636924
Female,25 - 45,African-American,0.37499970834331836
Male,25 - 45,African-American,0.3749992022398139
Male,25 - 45,African-American,0.37499864973338576
Male,25 - 45,Caucasian,0.3742700850545163
Male,25 - 45,African-American,0.3742686434563166
Male,25 - 45,African-American,0.37426724909974235
Male,25 - 45,African-American,0.3735403234775102
Male,Less than 25,African-American,0.37353974810248397
Female,Less than 25,Caucasian,0.3735391953384448
Male,Less than 25,African-American,0.37353910391401823
Male,Less than 25,African-American,0.37353893053310894
Male,Less than 25,African-American,0.37353838368321296
Male,Less than 25,African-American,0.3735379638804276
Male,Less than 25,Caucasian,0.3735377764939488
Male,25 - 45,African-American,0.3735374906645354
Male,Less than 25,African-American,0.37353746507871033
Male,Less than 25,African-American,0.3735374272180717
Male,Less than 25,African-American,0.3735373801892466
Male,Less than 25,African-American,0.3735373446724865
Male,Less than 25,Caucasian,0.37353716090503714
Male,Less than 25,African-American,0.3735368031443215
Male,Less than 25,African-American,0.3735361239334628
Male,25 - 45,African-American,0.37134566135515407
Male,Greater than 45,Hispanic,0.3698834758109195
Male,25 - 45,African-American,0.36988262874781747
Male,25 - 45,African-American,0.3684229491354715
Male,25 - 45,African-American,0.3684218295236597
Male,Less than 25,Caucasian,0.3684214852749736
Male,Less than 25,Hispanic,0.3684204489845338
Male,25 - 45,African-American,0.368418764388904
Male,25 - 45,African-American,0.36768974082497513
Male,Greater than 45,African-American,0.36768890746125193
Male,Less than 25,Caucasian,0.36695959650216253
Male,Less than 25,African-American,0.366959323608736
Male,25 - 45,African-American,0.3669588645444881
Male,25 - 45,Caucasian,0.366958566751809
Male,Less than 25,African-American,0.3669584323023115
Male,Less than 25,African-American,0.3669564401600503
Male,Greater than 45,African-American,0.36622935179111615
Male,25 - 45,African-American,0.3647665999352483
Male,25 - 45,African-American,0.36476607653698995
Female,25 - 45,African-American,0.3647658642637831
Male,25 - 45,Caucasian,0.36476445769486104
Male,25 - 45,Caucasian,0.36330611385036343
Male,25 - 45,African-American,0.36330517340164487
Male,25 - 45,African-American,0.36330496244222205
Male,25 - 45,African-American,0.36330421535715174
Female,25 - 45,Caucasian,0.3633040679035579
Male,25 - 45,African-American,0.3633034893164167
Male,25 - 45,African-American,0.3633030815081252
Male,Less than 25,African-American,0.36184372209387766
Male,25 - 45,Native American,0.36184342594387303
Male,25 - 45,African-American,0.36184336139495316
Male,25 - 45,African-American,0.3618428058318807
Male,25 - 45,African-American,0.36184273174644505
Male,25 - 45,African-American,0.3618425086439048
Female,25 - 45,Caucasian,0.36184169375798525
Male,25 - 45,Caucasian,0.3603817633070939
Male,Less than 25,African-American,0.3603815139578743
Male,Less than 25,African-American,0.36038109660872825
Male,Less than 25,Caucasian,0.3603809742023519
Male,Less than 25,African-American,0.3603807708212058
Male,Less than 25,Caucasian,0.3603801546727511
Male,Less than 25,Other,0.36038013547807096
Male,Less than 25,Caucasian,0.36037994342593177
Male,Greater than 45,Caucasian,0.35745578513069715
Male,Greater than 45,African-American,0.35672566418907475
Male,25 - 45,African-American,0.35672538628613876
Female,25 - 45,Caucasian,0.35672495075356525
Male,Less than 25,African-American,0.35526421980521794
Male,25 - 45,African-American,0.35526401112476125
Male,Less than 25,African-American,0.3552639311402087
Male,25 - 45,African-American,0.3552637062499156
Male,25 - 45,Caucasian,0.35380192295806295
Male,25 - 45,African-American,0.3538010524999773
Female,25 - 45,African-American,0.35380086467612604
Female,25 - 45,Caucasian,0.3538001210960823
Male,Less than 25,African-American,0.3523410177053354
Male,Less than 25,Caucasian,0.35234091647597077
Female,25 - 45,African-American,0.35234081272852863
Male,Less than 25,African-American,0.3523406956449011
Female,Less than 25,African-American,0.3523404794065641
Male,Less than 25,African-American,0.35234036654414513
Male,25 - 45,African-American,0.3523403340094872
Male,25 - 45,African-American,0.3523401630996344
Female,Less than 25,Caucasian,0.35234012342903787
Male,Less than 25,African-American,0.3523399409948125
Male,Less than 25,Other,0.3523393279795634
Female,Less than 25,African-American,0.3523391980454402
Male,Less than 25,African-American,0.35233907965245403
Female,Less than 25,Caucasian,0.3523389864455786
Male,Less than 25,Caucasian,0.3523389342415035
Male,Less than 25,African-American,0.35233893273745276
Male,Less than 25,Hispanic,0.3523389230332321
Male,Less than 25,Caucasian,0.35233862791461545
Male,Less than 25,African-American,0.35233858349074726
Female,25 - 45,African-American,0.35233828758889996
Male,Less than 25,Hispanic,0.3523378208759229
Male,Less than 25,African-American,0.35233776218119606
Male,Less than 25,African-American,0.3523374438342119
Male,25 - 45,African-American,0.35233729831935234
Male,Greater than 45,Caucasian,0.3501466854788983
Male,25 - 45,African-American,0.3501465356259275
Male,25 - 45,African-American,0.35014585022808153
Male,25 - 45,African-American,0.3501452081003027
Male,25 - 45,African-American,0.3486849796547279
Male,25 - 45,African-American,0.3486846396227658
Male,25 - 45,African-American,0.3486844199420233
Male,25 - 45,African-American,0.3486842199665769
Male,25 - 45,Caucasian,0.348682989730257
Male,25 - 45,African-American,0.348682891270668
Male,25 - 45,African-American,0.34722347059474606
Male,25 - 45,Caucasian,0.3472229231524668
Female,25 - 45,African-American,0.3472222786099541
Male,25 - 45,African-American,0.34722080324425797
Male,25 - 45,African-American,0.34721891415874934
Female,25 - 45,Caucasian,0.3464904621567876
Male,Greater than 45,African-American,0.34648967119655866
Male,25 - 45,Caucasian,0.3457623384849246
Male,Less than 25,Caucasian,0.3457617311928756
Male,25 - 45,African-American,0.3457615090175259
Male,25 - 45,African-American,0.3457614077936233
Female,Less than 25,African-American,0.34576094474402524
Male,25 - 45,African-American,0.3457607456163165
Male,25 - 45,African-American,0.34576054222261476
Male,Less than 25,African-American,0.34576049943697224
Male,25 - 45,African-American,0.3457603897384956
Female,25 - 45,Caucasian,0.3457602556591468
Male,Less than 25,African-American,0.34576003102046987
Male,25 - 45,African-American,0.3457597524782598
Male,Less than 25,African-American,0.3457597356123407
Male,Less than 25,African-American,0.3457593250594899
Male,Less than 25,Hispanic,0.34575924099229977
Male,Less than 25,African-American,0.3457588814215564
Male,Less than 25,African-American,0.34575877849843945
Female,25 - 45,African-American,0.3457578748095671
Male,25 - 45,African-American,0.3435675929382244
Female,25 - 45,Caucasian,0.34356603881943726
Male,25 - 45,African-American,0.3421057777755288
Male,25 - 45,African-American,0.34210547602213714
Male,25 - 45,African-American,0.3421052841984487
Male,25 - 45,African-American,0.34210506055522966
Male,25 - 45,African-American,0.34210460634018325
Male,Less than 25,African-American,0.3406438295563831
Male,25 - 45,African-American,0.34064371226795825
Male,25 - 45,African-American,0.3406430926833406
Male,25 - 45,African-American,0.3406427207934226
